"","place","year","regions","word","regions_type","observed","estimated","intensity","scale","color"
"1725","Süddeutsche Zeitung (DEU)","2017","CON_ANT","Antarctica","CON",13,"8.94796871527318","1.45284370270657","+","#FDDBC7"
"1726","Süddeutsche Zeitung (DEU)","2017","OTH_SEA_mediterranean","Mediterranean","OTH",46,"106.786877102256","0.430764540065646","-","#D1E5F0"
"1727","Süddeutsche Zeitung (DEU)","2017","ORG_AFR_ECOWAS","CEDEAO","ORG",1,"11.194313983377","0.0893310658862124","-","#D1E5F0"
"1728","Süddeutsche Zeitung (DEU)","2017","CON_AFR_west","West Africa","CON",3,"18.5431137953369","0.16178512590234","-","#D1E5F0"
"1729","Süddeutsche Zeitung (DEU)","2017","CON_ERA","Eurasia","CON",1,"10.3761574679039","0.0963747902914211","-","#D1E5F0"
"1730","Süddeutsche Zeitung (DEU)","2017","CON_AFR_north","North Africa","CON",25,"31.9126494017976","0.783388420222854","-","#D1E5F0"
"1731","Süddeutsche Zeitung (DEU)","2017","CON_AFR_centr","Central Africa","CON",6,"5.89639747666129","1.0175704782028","+","#FDDBC7"
"1732","Süddeutsche Zeitung (DEU)","2017","OTH_AMR_carai","Caribbean","OTH",24,"18.2973336111641","1.31166652529942","+","#FDDBC7"
"1733","Süddeutsche Zeitung (DEU)","2017","CON_EUR_south","Southern Europe","CON",7,"3.97584637095315","1.76063140948825","+","#FDDBC7"
"1734","Süddeutsche Zeitung (DEU)","2017","OTH_ASI_middle_east","Mid East","OTH",28,"80.8063142305074","0.346507575139827","-","#D1E5F0"
"1735","Süddeutsche Zeitung (DEU)","2017","OTH_AFR_maghrib","Maghrib","OTH",1,"31.4884142860477","0.0317577122466625","-","#D1E5F0"
"1736","Süddeutsche Zeitung (DEU)","2017","ORG_EUR_League","Europea League","ORG",78,"45.9366711018074","1.69798982227363","+","#FDDBC7"
"1737","Süddeutsche Zeitung (DEU)","2017","OTH_AFR_sahel","Sahel","OTH",4,"35.9937414991975","0.111130430830293","-","#D1E5F0"
"1738","Süddeutsche Zeitung (DEU)","2017","OTH_SEA_arctic","Arctic","OTH",12,"14.0005248726081","0.857110723289945","-","#D1E5F0"
"1739","Süddeutsche Zeitung (DEU)","2017","ORG_EUR_council","Council of Europe","ORG",5,"9.99658647035272","0.500170734763182","-","#D1E5F0"
"1740","Süddeutsche Zeitung (DEU)","2017","OTH_AMR_anden","Andes","OTH",4,"3.50978383457326","1.13967132693411","+","#FDDBC7"
"1741","Süddeutsche Zeitung (DEU)","2017","OTH_EUR_balkan","Balkans","OTH",13,"22.6447665003224","0.574084082510407","-","#D1E5F0"
"1742","Süddeutsche Zeitung (DEU)","2017","CON_ASI_east","East Asia","CON",7,"3.83338086870513","1.82606431235322","+","#FDDBC7"
"1743","Süddeutsche Zeitung (DEU)","2017","ORG_XXX_Commonwealth","Commonwealth","ORG",1,"3.49173533647429","0.286390549006996","-","#D1E5F0"
"1744","Süddeutsche Zeitung (DEU)","2017","OTH_ASI_himalaya","Himalaya","OTH",5,"7.21957143972325","0.69256188428155","-","#D1E5F0"
"1745","Süddeutsche Zeitung (DEU)","2017","CON_AMR_north","North America","CON",5,"12.8504812441541","0.389090486574157","-","#D1E5F0"
"1746","Süddeutsche Zeitung (DEU)","2017","OTH_AFR_sahara","Sahara","OTH",5,"9.41312978633661","0.531172958781215","-","#D1E5F0"
"1747","Süddeutsche Zeitung (DEU)","2017","OTH_ERA_caucasia","Caucasia","OTH",2,"8.84653048726597","0.226077330867607","-","#D1E5F0"
"1748","Süddeutsche Zeitung (DEU)","2017","CON_EUR_west","West Europe","CON",3,"10.0054359220055","0.299837010939418","-","#D1E5F0"
"1749","Süddeutsche Zeitung (DEU)","2017","ORG_AMR_OAS","OAS","ORG",1,"3.18111395406748","0.314355290140225","-","#D1E5F0"
"1750","Süddeutsche Zeitung (DEU)","2017","CON_AMR","Americas","CON",2,"2.22507678211299","0.898845386405384","-","#D1E5F0"
"1751","Süddeutsche Zeitung (DEU)","2017","OTH_EUR_scandinavia","Scandinavia","OTH",12,"5.93648458351535","2.02139832609387","++","#EF8A62"
"1752","Süddeutsche Zeitung (DEU)","2017","CON_OCE","Oceania","CON",1,"4.46690688162928","0.223868557482724","-","#D1E5F0"
"1753","Süddeutsche Zeitung (DEU)","2017","ORG_ASI_CCASG","CCASG","ORG",10,"7.84466742573339","1.27475130012476","+","#FDDBC7"
"1754","Süddeutsche Zeitung (DEU)","2017","OTH_ASI_persian_gulf","Arabian Gulf","OTH",2,"4.63305321520766","0.431680774448078","-","#D1E5F0"
"1755","Süddeutsche Zeitung (DEU)","2013","ORG_EUR_council","Council of Europe","ORG",6,"8.89906515962271","0.674228123109325","-","#D1E5F0"
"1756","Süddeutsche Zeitung (DEU)","2013","ORG_XXX_Commonwealth","Commonwealth","ORG",4,"3.10837908235945","1.28684433076411","+","#FDDBC7"
"1757","Süddeutsche Zeitung (DEU)","2017","ORG_AMR_Merco","Mercosul","ORG",2,"4.36313541289513","0.4583859565965","-","#D1E5F0"
"1758","Süddeutsche Zeitung (DEU)","2017","CON_AMR_centr","Central America","CON",10,"8.56056080868785","1.16814776782513","+","#FDDBC7"
"1759","Süddeutsche Zeitung (DEU)","2017","CON_ASI_south","South Asia","CON",4,"6.27604216406669","0.6373443478283","-","#D1E5F0"
"1760","Süddeutsche Zeitung (DEU)","2013","CON_EUR_west","West Europe","CON",3,"8.90694303344677","0.336815896176117","-","#D1E5F0"
"1761","Süddeutsche Zeitung (DEU)","2013","CON_ASI_south","South Asia","CON",2,"5.58699795457262","0.357973998963633","-","#D1E5F0"
"1762","Süddeutsche Zeitung (DEU)","2017","CON_AFR_east","East Africa","CON",1,"5.10464452793576","0.195900026833873","-","#D1E5F0"
"1763","Süddeutsche Zeitung (DEU)","2017","ORG_ASI_APEC","APEC","ORG",11,"4.49217391949419","2.44870305494284","++","#EF8A62"
"1764","Süddeutsche Zeitung (DEU)","2017","ORG_XXX_arab_league","Arab League","ORG",1,"10.1605212176999","0.0984201478028483","-","#D1E5F0"
"1765","Süddeutsche Zeitung (DEU)","2017","OTH_OCE_micronesia","Micronésie","OTH",1,"1.70695629992789","0.585838079183541","-","#D1E5F0"
"1766","Süddeutsche Zeitung (DEU)","2018","OTH_SEA_mediterranean","Mediterranean","OTH",67,"123.546982108837","0.542303817190592","-","#D1E5F0"
"1767","Süddeutsche Zeitung (DEU)","2018","ORG_EUR_EU","EU","ORG",1653,"1144.90399124519","1.44378918463042","+","#FDDBC7"
"1768","Süddeutsche Zeitung (DEU)","2018","CON_EUR","Europe","CON",763,"757.714930139185","1.00697501085249","+","#FDDBC7"
"1769","Süddeutsche Zeitung (DEU)","2018","CON_AFR_north","North Africa","CON",29,"36.9213112292257","0.78545422777522","-","#D1E5F0"
"1770","Süddeutsche Zeitung (DEU)","2018","CON_ASI","Asia","CON",62,"102.925131145813","0.60237960651384","-","#D1E5F0"
"1771","Süddeutsche Zeitung (DEU)","2018","CON_AMR_north","North America","CON",5,"14.867352800674","0.336307348526319","-","#D1E5F0"
"1772","Süddeutsche Zeitung (DEU)","2018","CON_AFR","Africa","CON",144,"255.126359291441","0.564426194141323","-","#D1E5F0"
"1773","Süddeutsche Zeitung (DEU)","2018","OTH_SEA_arctic","Arctic","OTH",15,"16.1978947496902","0.926046269086106","-","#D1E5F0"
"1774","Süddeutsche Zeitung (DEU)","2018","CON_EUR_east","Eastern Europe","CON",24,"25.3785351286317","0.945681059933342","-","#D1E5F0"
"1775","Süddeutsche Zeitung (DEU)","2018","ORG_XXX_NATO","NATO","ORG",143,"170.253529072817","0.839923852261759","-","#D1E5F0"
"1776","Süddeutsche Zeitung (DEU)","2018","OTH_ASI_middle_east","Mid East","OTH",31,"93.4887930935349","0.331590546569413","-","#D1E5F0"
"1777","Süddeutsche Zeitung (DEU)","2018","OTH_ASI_near_east","Near East","OTH",9,"19.5103494907587","0.461293633118307","-","#D1E5F0"
"1778","Süddeutsche Zeitung (DEU)","2018","CON_AMR_centr","Central America","CON",9,"9.90413318351666","0.908711528130357","-","#D1E5F0"
"1779","Süddeutsche Zeitung (DEU)","2018","ORG_EUR_council","Council of Europe","ORG",10,"11.5655417904904","0.864637401442129","-","#D1E5F0"
"1780","Süddeutsche Zeitung (DEU)","2018","OTH_EUR_scandinavia","Scandinavia","OTH",17,"6.86821053795441","2.47517164857663","++","#EF8A62"
"1781","Süddeutsche Zeitung (DEU)","2018","CON_AMR_south","South America","CON",16,"26.535972369843","0.602955104753701","-","#D1E5F0"
"1782","Süddeutsche Zeitung (DEU)","2018","OTH_EUR_alpen","Alps","OTH",66,"53.7229942347056","1.2285242276642","+","#FDDBC7"
"1783","Süddeutsche Zeitung (DEU)","2018","CON_AMR_latin","Latin America","CON",21,"24.7857263220035","0.84726183639643","-","#D1E5F0"
"1784","Süddeutsche Zeitung (DEU)","2018","OTH_AMR_carai","Caribbean","OTH",12,"21.1690837829563","0.566864401078211","-","#D1E5F0"
"1785","Süddeutsche Zeitung (DEU)","2018","CON_AFR_east","East Africa","CON",3,"5.90581392843754","0.5079740127867","-","#D1E5F0"
"1786","Süddeutsche Zeitung (DEU)","2018","ORG_AMR_Merco","Mercosul","ORG",1,"5.04792561991682","0.198101175669953","-","#D1E5F0"
"1787","Süddeutsche Zeitung (DEU)","2018","CON_ANT","Antarctica","CON",24,"10.3523444151073","2.31831544987786","++","#EF8A62"
"1788","Süddeutsche Zeitung (DEU)","2018","ORG_EUR_League","Europea League","ORG",101,"53.146390612397","1.90041127602823","+","#FDDBC7"
"1789","Süddeutsche Zeitung (DEU)","2018","CON_ASI_south_east","South-East Asia","CON",8,"24.4335865562258","0.327418161946494","-","#D1E5F0"
"1790","Süddeutsche Zeitung (DEU)","2018","OTH_AFR_sahara","Sahara","OTH",1,"10.8905121009117","0.0918230465871559","-","#D1E5F0"
"1791","Süddeutsche Zeitung (DEU)","2013","CON_ASI_centr","Central Asia","CON",1,"16.9864321806654","0.0588705143825456","-","#D1E5F0"
"1792","Süddeutsche Zeitung (DEU)","2018","ORG_ASI_CCASG","CCASG","ORG",15,"9.07588097335964","1.65273211978312","+","#FDDBC7"
"1793","Süddeutsche Zeitung (DEU)","2018","OTH_ERA_caucasia","Caucasia","OTH",12,"10.2349855477929","1.17244913966563","+","#FDDBC7"
"1794","Süddeutsche Zeitung (DEU)","2018","ORG_XXX_Commonwealth","Commonwealth","ORG",2,"4.03976007961253","0.495078905822503","-","#D1E5F0"
"1795","Süddeutsche Zeitung (DEU)","2018","CON_EUR_south","Southern Europe","CON",7,"4.59985190866917","1.52178812252789","+","#FDDBC7"
"1796","Süddeutsche Zeitung (DEU)","2018","OTH_EUR_balkan","Balkans","OTH",15,"26.1988423820573","0.572544381207965","-","#D1E5F0"
"1797","Süddeutsche Zeitung (DEU)","2018","OTH_ASI_himalaya","Himalaya","OTH",5,"8.35267673052043","0.598610500718908","-","#D1E5F0"
"1798","Süddeutsche Zeitung (DEU)","2018","OTH_XXX_arab_world","Arab countries","OTH",1,"36.9031699597197","0.0270979431060126","-","#D1E5F0"
"1799","Süddeutsche Zeitung (DEU)","2018","CON_AFR_west","West Africa","CON",2,"21.4534389475672","0.0932251470213261","-","#D1E5F0"
"1800","Süddeutsche Zeitung (DEU)","2018","CON_ASI_centr","Central Asia","CON",6,"22.0761717925377","0.271786252452889","-","#D1E5F0"
"1801","Süddeutsche Zeitung (DEU)","2018","CON_ASI_east","East Asia","CON",10,"4.43502657305693","2.25477792190708","++","#EF8A62"
"1802","Süddeutsche Zeitung (DEU)","2018","CON_AFR_centr","Central Africa","CON",2,"6.82183179547511","0.29317638721708","-","#D1E5F0"
"1803","Süddeutsche Zeitung (DEU)","2018","CON_EUR_south_east","Southeast Europe","CON",2,"2.72956162730408","0.732718389646821","-","#D1E5F0"
"1804","Süddeutsche Zeitung (DEU)","2013","CON_ASI_east","East Asia","CON",1,"3.41251548550396","0.293038963265634","-","#D1E5F0"
"1805","Süddeutsche Zeitung (DEU)","2018","CON_OCE","Oceania","CON",4,"5.16798392800677","0.773996215104862","-","#D1E5F0"
"1806","Süddeutsche Zeitung (DEU)","2018","OTH_AMR_amazon","Amazon","OTH",1,"17.4396605764196","0.0573405655240855","-","#D1E5F0"
"1807","Süddeutsche Zeitung (DEU)","2018","OTH_AFR_maghrib","Maghrib","OTH",22,"36.4304927908767","0.603889717503614","-","#D1E5F0"
"1808","Süddeutsche Zeitung (DEU)","2018","OTH_AMR_anden","Andes","OTH",1,"4.06064127337184","0.24626652114227","-","#D1E5F0"
"1809","Süddeutsche Zeitung (DEU)","2018","OTH_OCE_micronesia","Micronésie","OTH",1,"1.97486156698651","0.506364606368801","-","#D1E5F0"
"1810","Süddeutsche Zeitung (DEU)","2018","CON_EUR_west","West Europe","CON",6,"11.575780155678","0.518323596276743","-","#D1E5F0"
"1811","Süddeutsche Zeitung (DEU)","2013","OTH_ERA_caucasia","Caucasia","OTH",2,"7.87527337219051","0.253959438038365","-","#D1E5F0"
"1812","Süddeutsche Zeitung (DEU)","2018","OTH_OCE_polynesia","Polynesia","OTH",1,"12.5034445289071","0.079977961088088","-","#D1E5F0"
"1813","Süddeutsche Zeitung (DEU)","2018","OTH_SEA_black","Black Sea","OTH",1,"57.5799969046989","0.0173671423021281","-","#D1E5F0"
"1814","Süddeutsche Zeitung (DEU)","2018","ORG_ASI_APEC","APEC","ORG",5,"5.19721660490255","0.962053418224571","-","#D1E5F0"
"1815","Süddeutsche Zeitung (DEU)","2018","OTH_SEA_china_south","South China Sea","OTH",1,"16.4795240857138","0.0606813640247601","-","#D1E5F0"
"1816","Süddeutsche Zeitung (DEU)","2018","OTH_SEA_india","Eastern Ocean","OTH",3,"8.505804316466","0.352700331254087","-","#D1E5F0"
"1817","Süddeutsche Zeitung (DEU)","2019","ORG_EUR_EU","EU","ORG",1205,"788.376891565286","1.5284567735205","+","#FDDBC7"
"1818","Süddeutsche Zeitung (DEU)","2019","OTH_SEA_mediterranean","Mediterranean","OTH",52,"85.0740205834237","0.611232426108376","-","#D1E5F0"
"1819","Süddeutsche Zeitung (DEU)","2019","ORG_XXX_NATO","NATO","ORG",116,"117.235985772455","0.989457283407382","-","#D1E5F0"
"1820","Süddeutsche Zeitung (DEU)","2019","CON_EUR","Europe","CON",454,"521.759855746551","0.870132101961739","-","#D1E5F0"
"1821","Süddeutsche Zeitung (DEU)","2019","CON_AMR_south","South America","CON",18,"18.2725779380386","0.98508267749833","-","#D1E5F0"
"1822","Süddeutsche Zeitung (DEU)","2019","OTH_AFR_sahara","Sahara","OTH",3,"7.49916861442071","0.400044345479988","-","#D1E5F0"
"1823","Süddeutsche Zeitung (DEU)","2019","CON_AFR","Africa","CON",60,"175.679120373929","0.341531764687183","-","#D1E5F0"
"1824","Süddeutsche Zeitung (DEU)","2019","CON_AMR_latin","Latin America","CON",18,"17.0673646195232","1.05464436960642","+","#FDDBC7"
"1825","Süddeutsche Zeitung (DEU)","2019","CON_EUR_east","Eastern Europe","CON",6,"17.4755706942997","0.343336426887457","-","#D1E5F0"
"1826","Süddeutsche Zeitung (DEU)","2019","OTH_ASI_middle_east","Mid East","OTH",35,"64.3760565592151","0.543680397195593","-","#D1E5F0"
"1827","Süddeutsche Zeitung (DEU)","2019","OTH_EUR_alpen","Alps","OTH",51,"36.9934662855645","1.3786218249005","+","#FDDBC7"
"1828","Süddeutsche Zeitung (DEU)","2019","CON_ASI","Asia","CON",32,"70.8738860002","0.451506214854788","-","#D1E5F0"
"1829","Süddeutsche Zeitung (DEU)","2013","OTH_SEA_china_east","East China Sea","OTH",1,"2.77945200010368","0.359783151485508","-","#D1E5F0"
"1830","Süddeutsche Zeitung (DEU)","2019","CON_ANT","Antarctica","CON",14,"7.12858822469394","1.96392322837543","+","#FDDBC7"
"1831","Süddeutsche Zeitung (DEU)","2019","CON_ASI_east","East Asia","CON",9,"3.05394381573719","2.94700902931558","++","#EF8A62"
"1832","Süddeutsche Zeitung (DEU)","2019","OTH_SEA_arctic","Arctic","OTH",12,"11.1538137785456","1.07586519178597","+","#FDDBC7"
"1833","Süddeutsche Zeitung (DEU)","2019","OTH_EUR_balkan","Balkans","OTH",7,"18.0404314053543","0.388017328561357","-","#D1E5F0"
"1834","Süddeutsche Zeitung (DEU)","2019","CON_AFR_north","North Africa","CON",11,"25.4238860218785","0.432663991277098","-","#D1E5F0"
"1835","Süddeutsche Zeitung (DEU)","2019","OTH_AFR_maghrib","Maghrib","OTH",3,"25.0859101586556","0.119589043452142","-","#D1E5F0"
"1836","Süddeutsche Zeitung (DEU)","2019","OTH_EUR_scandinavia","Scandinavia","OTH",9,"4.72942579983447","1.90297942729432","+","#FDDBC7"
"1837","Süddeutsche Zeitung (DEU)","2013","OTH_ASI_near_east","Near East","OTH",7,"15.0121693000178","0.466288373126174","-","#D1E5F0"
"1838","Süddeutsche Zeitung (DEU)","2019","OTH_ASI_near_east","Near East","OTH",5,"13.4347585496212","0.372168951271623","-","#D1E5F0"
"1839","Süddeutsche Zeitung (DEU)","2019","ORG_EUR_Visegrad","Visegrad Four","ORG",1,"8.19872976641862","0.121970113479764","-","#D1E5F0"
"1840","Süddeutsche Zeitung (DEU)","2019","ORG_ASI_CCASG","CCASG","ORG",2,"6.24961995478054","0.320019459498515","-","#D1E5F0"
"1841","Süddeutsche Zeitung (DEU)","2019","ORG_ASI_APEC","APEC","ORG",1,"3.57878521089643","0.279424425068951","-","#D1E5F0"
"1842","Süddeutsche Zeitung (DEU)","2019","ORG_EUR_League","Europea League","ORG",49,"36.5964190441389","1.33892881543686","+","#FDDBC7"
"1843","Süddeutsche Zeitung (DEU)","2019","OTH_ASI_himalaya","Himalaya","OTH",5,"5.75162403783356","0.869319685554992","-","#D1E5F0"
"1844","Süddeutsche Zeitung (DEU)","2019","CON_AFR_west","West Africa","CON",2,"14.7727631663454","0.135384286438458","-","#D1E5F0"
"1845","Süddeutsche Zeitung (DEU)","2019","CON_AMR_north","North America","CON",4,"10.2376072373126","0.390716297986248","-","#D1E5F0"
"1846","Süddeutsche Zeitung (DEU)","2019","CON_AFR_east","East Africa","CON",2,"4.06672285420259","0.49179648372969","-","#D1E5F0"
"1847","Süddeutsche Zeitung (DEU)","2019","CON_ASI_south_east","South-East Asia","CON",10,"16.8248824061121","0.594357794522667","-","#D1E5F0"
"1848","Süddeutsche Zeitung (DEU)","2019","OTH_AMR_carai","Caribbean","OTH",6,"14.5769571926648","0.411608535354636","-","#D1E5F0"
"1849","Süddeutsche Zeitung (DEU)","2019","OTH_AFR_sahel","Sahel","OTH",5,"28.6751742186912","0.174366856914888","-","#D1E5F0"
"1850","Süddeutsche Zeitung (DEU)","2019","ORG_EUR_council","Council of Europe","ORG",2,"7.96399170216764","0.251130347041376","-","#D1E5F0"
"1851","Süddeutsche Zeitung (DEU)","2019","OTH_ASI_persian_gulf","Arabian Gulf","OTH",21,"3.69101967667099","5.68948470600957","+++","#B2182B"
"1852","Süddeutsche Zeitung (DEU)","2019","CON_EUR_west","West Europe","CON",3,"7.97104180469416","0.376362346793025","-","#D1E5F0"
"1853","Süddeutsche Zeitung (DEU)","2019","CON_EUR_centr","Central Europe","CON",2,"3.63106152463057","0.550803115406722","-","#D1E5F0"
"1854","Süddeutsche Zeitung (DEU)","2019","ORG_AMR_Merco","Mercosul","ORG",2,"3.47598395980308","0.57537664820332","-","#D1E5F0"
"1855","Süddeutsche Zeitung (DEU)","2019","CON_EUR_south","Southern Europe","CON",2,"3.16744196644227","0.631424354791396","-","#D1E5F0"
"1856","Süddeutsche Zeitung (DEU)","2019","CON_ASI_pacif","Asia Pacific","CON",5,"7.92749798792529","0.630716022585652","-","#D1E5F0"
"1857","Süddeutsche Zeitung (DEU)","2019","OTH_AMR_amazon","Amazon","OTH",2,"12.0088893918852","0.166543294282605","-","#D1E5F0"
"1858","Süddeutsche Zeitung (DEU)","2019","CON_ASI_centr","Central Asia","CON",1,"15.2015748294609","0.0657826581271031","-","#D1E5F0"
"1859","Süddeutsche Zeitung (DEU)","2019","CON_AFR_centr","Central Africa","CON",1,"4.69748955966924","0.212879664190337","-","#D1E5F0"
"1860","Süddeutsche Zeitung (DEU)","2020","CON_EUR","Europe","CON",324,"358.755803541893","0.90312127860021","-","#D1E5F0"
"1861","Süddeutsche Zeitung (DEU)","2020","OTH_ASI_near_east","Near East","OTH",8,"9.23757844873741","0.866027828006531","-","#D1E5F0"
"1862","Süddeutsche Zeitung (DEU)","2020","OTH_ASI_middle_east","Mid East","OTH",72,"44.2642024781958","1.62659657169847","+","#FDDBC7"
"1863","Süddeutsche Zeitung (DEU)","2020","ORG_EUR_EU","EU","ORG",818,"542.078471757232","1.50900661549669","+","#FDDBC7"
"1864","Süddeutsche Zeitung (DEU)","2020","CON_AFR_west","West Africa","CON",6,"10.157574335981","0.59069220677483","-","#D1E5F0"
"1865","Süddeutsche Zeitung (DEU)","2020","ORG_XXX_NATO","NATO","ORG",40,"80.6100542550242","0.496216016347699","-","#D1E5F0"
"1866","Süddeutsche Zeitung (DEU)","2020","CON_AMR_north","North America","CON",2,"7.03925564666759","0.284120949769285","-","#D1E5F0"
"1867","Süddeutsche Zeitung (DEU)","2020","CON_ASI_east","East Asia","CON",2,"2.09985504925239","0.952446694219233","-","#D1E5F0"
"1868","Süddeutsche Zeitung (DEU)","2020","OTH_EUR_alpen","Alps","OTH",19,"25.4362626348249","0.74696508181147","-","#D1E5F0"
"1869","Süddeutsche Zeitung (DEU)","2020","CON_AFR","Africa","CON",46,"120.794850928311","0.380810933963566","-","#D1E5F0"
"1870","Süddeutsche Zeitung (DEU)","2020","OTH_SEA_mediterranean","Mediterranean","OTH",39,"58.4958736836423","0.666713693531957","-","#D1E5F0"
"1871","Süddeutsche Zeitung (DEU)","2020","CON_ASI","Asia","CON",29,"48.7320318765369","0.59509113171131","-","#D1E5F0"
"1872","Süddeutsche Zeitung (DEU)","2020","OTH_AMR_carai","Caribbean","OTH",8,"10.02294050271","0.798168960280362","-","#D1E5F0"
"1873","Süddeutsche Zeitung (DEU)","2020","CON_AFR_east","East Africa","CON",4,"2.79622973916631","1.43049762470254","+","#FDDBC7"
"1874","Süddeutsche Zeitung (DEU)","2020","CON_ANT","Antarctica","CON",4,"4.90153155422452","0.816071457614609","-","#D1E5F0"
"1875","Süddeutsche Zeitung (DEU)","2020","CON_AMR_south","South America","CON",10,"12.5640048937135","0.795924554677911","-","#D1E5F0"
"1876","Süddeutsche Zeitung (DEU)","2020","ORG_EUR_League","Europea League","ORG",45,"25.1632577254343","1.78832170663321","+","#FDDBC7"
"1877","Süddeutsche Zeitung (DEU)","2020","CON_EUR_east","Eastern Europe","CON",10,"12.0159922955669","0.832224235337548","-","#D1E5F0"
"1878","Süddeutsche Zeitung (DEU)","2020","CON_AMR_latin","Latin America","CON",11,"11.7353147065301","0.937341713885105","-","#D1E5F0"
"1879","Süddeutsche Zeitung (DEU)","2020","ORG_XXX_Commonwealth","Commonwealth","ORG",1,"1.91270795365169","0.522818968829416","-","#D1E5F0"
"1880","Süddeutsche Zeitung (DEU)","2020","OTH_AFR_sahel","Sahel","OTH",2,"19.7167050228707","0.101436827181827","-","#D1E5F0"
"1881","Süddeutsche Zeitung (DEU)","2020","OTH_AMR_amazon","Amazon","OTH",3,"8.25716795951483","0.363320694784108","-","#D1E5F0"
"1882","Süddeutsche Zeitung (DEU)","2020","CON_EUR_south","Southern Europe","CON",2,"2.17789501305615","0.918317911566124","-","#D1E5F0"
"1883","Süddeutsche Zeitung (DEU)","2020","ORG_AFR_union","African Union","ORG",1,"6.9060101372121","0.144801409226383","-","#D1E5F0"
"1884","Süddeutsche Zeitung (DEU)","2020","OTH_ASI_himalaya","Himalaya","OTH",9,"3.95474753497742","2.27574577653827","++","#EF8A62"
"1885","Süddeutsche Zeitung (DEU)","2020","OTH_SEA_arctic","Arctic","OTH",5,"7.66922824860355","0.651956081879611","-","#D1E5F0"
"1886","Süddeutsche Zeitung (DEU)","2020","ORG_EUR_council","Council of Europe","ORG",2,"5.47594494103814","0.36523376723741","-","#D1E5F0"
"1887","Süddeutsche Zeitung (DEU)","2020","CON_OCE","Oceania","CON",1,"2.44688886682369","0.408682230549401","-","#D1E5F0"
"1888","Süddeutsche Zeitung (DEU)","2020","OTH_AFR_maghrib","Maghrib","OTH",2,"17.2487702099487","0.115950295334472","-","#D1E5F0"
"1889","Süddeutsche Zeitung (DEU)","2020","CON_AFR_north","North Africa","CON",2,"17.4811583499194","0.114408894420273","-","#D1E5F0"
"1890","Süddeutsche Zeitung (DEU)","2020","CON_AMR","Americas","CON",3,"1.21885585490295","2.4613246824325","++","#EF8A62"
"1891","Süddeutsche Zeitung (DEU)","2020","OTH_SEA_china_south","South China Sea","OTH",1,"7.80257148195856","0.12816287583039","-","#D1E5F0"
"1892","Süddeutsche Zeitung (DEU)","2020","CON_ASI_south","South Asia","CON",6,"3.43789967105146","1.74525162863899","+","#FDDBC7"
"1893","Süddeutsche Zeitung (DEU)","2020","OTH_AMR_anden","Andes","OTH",1,"1.92259458666902","0.520130456485132","-","#D1E5F0"
"1894","Süddeutsche Zeitung (DEU)","2020","OTH_AFR_sahara","Sahara","OTH",3,"5.15633817460558","0.581808232589297","-","#D1E5F0"
"1895","Süddeutsche Zeitung (DEU)","2020","ORG_AMR_Merco","Mercosul","ORG",1,"2.39004477800155","0.418402202839127","-","#D1E5F0"
"1896","Süddeutsche Zeitung (DEU)","2020","OTH_EUR_balkan","Balkans","OTH",9,"12.4043837290046","0.72554995045467","-","#D1E5F0"
"1897","Süddeutsche Zeitung (DEU)","2020","OTH_EUR_scandinavia","Scandinavia","OTH",2,"3.25189631671388","0.615025758884296","-","#D1E5F0"
"1898","Süddeutsche Zeitung (DEU)","2020","OTH_ERA_caucasia","Caucasia","OTH",2,"4.84596557146317","0.412714446792103","-","#D1E5F0"
"1899","Süddeutsche Zeitung (DEU)","2020","CON_ASI_south_east","South-East Asia","CON",1,"11.5685868520223","0.086440981322208","-","#D1E5F0"
"1900","Süddeutsche Zeitung (DEU)","2020","CON_AMR_centr","Central America","CON",3,"4.68931667742875","0.639752059066516","-","#D1E5F0"
"1901","Süddeutsche Zeitung (DEU)","2020","ORG_ASI_APEC","APEC","ORG",1,"2.4607296822442","0.406383524048035","-","#D1E5F0"
"1902","Süddeutsche Zeitung (DEU)","2020","OTH_XXX_arab_world","Arab countries","OTH",1,"17.4725689907026","0.057232568406633","-","#D1E5F0"
"1903","Süddeutsche Zeitung (DEU)","2020","CON_AFR_centr","Central Africa","CON",1,"3.22993734195491","0.309603529149192","-","#D1E5F0"
"1904","Süddeutsche Zeitung (DEU)","2021","ORG_EUR_EU","EU","ORG",961,"676.745323155034","1.42003197823334","+","#FDDBC7"
"1905","Süddeutsche Zeitung (DEU)","2021","CON_EUR","Europe","CON",398,"447.880380518843","0.888630128292157","-","#D1E5F0"
"1906","Süddeutsche Zeitung (DEU)","2021","CON_AFR","Africa","CON",133,"150.803536177977","0.881942183656984","-","#D1E5F0"
"1907","Süddeutsche Zeitung (DEU)","2021","OTH_ASI_middle_east","Mid East","OTH",30,"55.2606192110908","0.542882081820375","-","#D1E5F0"
"1908","Süddeutsche Zeitung (DEU)","2021","OTH_AFR_sahel","Sahel","OTH",4,"24.6148640970764","0.162503436306808","-","#D1E5F0"
"1909","Süddeutsche Zeitung (DEU)","2021","ORG_ASI_CCASG","CCASG","ORG",6,"5.36469437542343","1.11842345157387","+","#FDDBC7"
"1910","Süddeutsche Zeitung (DEU)","2021","CON_ASI_south_east","South-East Asia","CON",12,"14.4425345323898","0.830879093492075","-","#D1E5F0"
"1911","Süddeutsche Zeitung (DEU)","2021","OTH_EUR_balkan","Balkans","OTH",19,"15.4859658012461","1.22691734205374","+","#FDDBC7"
